gene	effect	se	zscore	pvalue	n_samples	status
ENSG00000093144	-92.66918505421022	63.362686352311776	-1.4625198265576567	0.1441442108113528	578	NA
ENSG00000100368	-208.45437872680975	142.5323511929672	-1.462505718751486	0.14414807270874283	578	NA
ENSG00000184916	185.23736251311004	126.71709812707088	1.4618182175175407	0.1443363669725979	578	NA
ENSG00000185924	-71.1268051720876	48.66367535807251	-1.4615995328903744	0.14439630037889684	578	NA
ENSG00000185198	-22.624325642139183	15.479586233564198	-1.4615588104727977	0.14440746300635154	578	NA
ENSG00000132423	175.1573336564695	119.9005135766647	1.4608555746049698	0.1446003351570809	578	NA
ENSG00000081665	-486.54298012431434	333.0614099558004	-1.46082063421542	0.14460992320011157	578	NA
ENSG00000008128	-60.99539141863503	41.7549336097215	-1.4607948365755254	0.14461700268138308	578	NA
ENSG00000140527	-215.6457964401753	147.63351655524755	-1.4606831935719429	0.1446476432262777	578	NA
ENSG00000177191	-206.4250491560598	141.3883462145081	-1.4599863049736852	0.14483901781287528	578	NA
ENSG00000162975	299.16161889008697	204.9250672079656	1.4598585861947606	0.14487411211374432	578	NA
ENSG00000132429	7005.345493872086	4798.769294466927	1.4598212716642545	0.14488436655575232	578	NA
ENSG00000178105	-261.1549999251421	178.90553529391488	-1.4597368353980982	0.1449075726253662	578	NA
ENSG00000084444	-165.601326076126	113.50068347468682	-1.4590337344801874	0.14510092048231268	578	NA
ENSG00000099864	93.62334997554153	64.17798706443831	1.4588078289451243	0.1451630849676602	578	NA
ENSG00000197958	-49.524899388665034	33.94918937079077	-1.4587947549426705	0.1451666832860607	578	NA
ENSG00000112977	283.00253751000105	194.20138482991342	1.4572632309386566	0.1455886741900289	578	NA
ENSG00000177202	1652.2630435168226	1134.3866016421962	1.4565255276507338	0.14579227417483587	578	NA
ENSG00000156521	-486.15890414602063	334.06961567458825	-1.455262260724663	0.1461414327825009	578	NA
ENSG00000196123	-24470.451899010142	16816.50561061734	-1.4551448716884663	0.14617391088658427	578	NA
ENSG00000204231	27.52290800045779	18.91987433190405	1.4547088166461384	0.14629460302408473	578	NA
ENSG00000118242	36.613800310954375	25.176160198551525	1.454304390431266	0.1464066091946983	578	NA
ENSG00000143393	-427.3032871614496	293.9025565836226	-1.4538944204109745	0.14652021785502736	578	NA
ENSG00000168090	657.3650693389892	452.1970592626524	1.4537137203211397	0.1465703139453129	578	NA
ENSG00000256463	5100.944128028968	3509.7071917098174	1.4533816781290951	0.14666240135984915	578	NA
ENSG00000006042	-1400.4139991835282	963.7788736648229	-1.4530449229068239	0.14675584118382437	578	NA
ENSG00000119632	3.0818215992170805	2.1211610515067005	1.4528937333768244	0.14679780674692935	578	NA
ENSG00000132141	-219.37545442215298	151.01387631923436	-1.4526840828746512	0.14685601450437202	578	NA
ENSG00000198919	275.48276683983363	189.63997238857627	1.452661922325973	0.14686216823461717	578	NA
ENSG00000167515	-648.5749160487927	446.62704002823455	-1.452162224678093	0.1470009810434165	578	NA
ENSG00000196862	-173293.7202262944	119353.90435968908	-1.4519317248646546	0.147065046309673	578	NA
ENSG00000118503	4438.107099026592	3056.9045043382393	1.4518304686090795	0.1470931963044413	578	NA
ENSG00000116903	355.73210827468876	245.0835411042233	1.451472859711177	0.14719264730401102	578	NA
ENSG00000172456	-93.98352795403981	64.75176310525406	-1.451443535232693	0.1472008047246858	578	NA
ENSG00000105675	363.07195300865703	250.23308112879207	1.4509350696992303	0.1473423036845127	578	NA
ENSG00000179604	23.062060272051124	15.894866857813392	1.4509124535833766	0.14734859985911264	578	NA
ENSG00000248485	615.8449232488024	424.6195417752874	1.450345221216204	0.14750658099049352	578	NA
ENSG00000144468	-138.58735759557942	95.58467116195291	-1.449891032849455	0.1476331715432295	578	NA
ENSG00000072201	67.42968066469396	46.521585454610005	1.449427830237718	0.14776236025557954	578	NA
ENSG00000119787	160.98503268519548	111.1383291979417	1.4485104630147432	0.14801847256949252	578	NA
ENSG00000186106	255.83140096470893	176.61776975965955	1.4485031789997282	0.14802050749440743	578	NA
ENSG00000288671	3146.8346672712564	2172.68648473197	1.4483611369541247	0.14806019386228403	578	NA
ENSG00000129968	-80.1090922741739	55.31760440702741	-1.4481663320907845	0.14811463534813718	578	NA
ENSG00000185947	267.42649896277163	184.70222304370944	1.447879156817109	0.14819491925442177	578	NA
ENSG00000171759	-404.95559333530343	279.8157793701683	-1.4472221482534324	0.14837872063171464	578	NA
ENSG00000237330	4262.083750960845	2945.226128760383	1.447115964829062	0.14840844234629064	578	NA
ENSG00000152583	-944.3382827419659	652.7120298141552	-1.446791601207112	0.14849926293403365	578	NA
ENSG00000087258	-628.1918404002001	434.19799067776773	-1.4467866132213436	0.14850065988335742	578	NA
ENSG00000255641	-7856.456525290602	5430.808437728221	-1.4466458567588625	0.14854008468257882	578	NA
ENSG00000277632	-187.0990682210681	129.37250955099245	-1.4462042119336227	0.14866383801255525	578	NA
ENSG00000165084	-621.3751330682321	429.8212892767938	-1.4456592741456382	0.1488166438373497	578	NA
ENSG00000183741	110.80289992107484	76.69141923275102	1.444788752504355	0.14906099592056138	578	NA
ENSG00000135604	-95.5934109503882	66.17793973991799	-1.4444905859274892	0.14914476069453758	578	NA
ENSG00000138780	-121.2007904489432	83.96045643837644	-1.4435461119473505	0.14941033219961353	578	NA
ENSG00000168566	74.11159259310216	51.357666566423866	1.4430482836919647	0.14955045935337868	578	NA
ENSG00000260836	4091.000000880833	2835.4198920986087	1.442819813841723	0.14961480198570687	578	NA
ENSG00000175582	285.4695759864626	197.91006206228744	1.4424207289501931	0.1497272447355862	578	NA
ENSG00000129965	640.6918729190411	444.20320786444955	1.4423395904753369	0.14975011352366813	578	NA
ENSG00000171773	-834.3222925617167	578.6343743323288	-1.441881660633141	0.14987923062572986	578	NA
ENSG00000182149	171.7211173714025	119.15525624076182	1.441154362711684	0.15008447325143187	578	NA
ENSG00000101342	965.6763816345422	670.1454172181315	1.4409952777759811	0.15012939546620876	578	NA
ENSG00000233381	-626.5097674668338	434.9866414266084	-1.44029656959601	0.15032681759273914	578	NA
ENSG00000114948	2035.6006256838166	1413.3322157890914	1.4402846004237584	0.15033020124705246	578	NA
ENSG00000132518	-360.4565267175202	250.38138639797265	-1.439629885843778	0.150515376091499	578	NA
ENSG00000115234	-569.7701325075764	395.8704459157508	-1.4392843375553095	0.1506131787920011	578	NA
ENSG00000221914	-459.1404320741246	319.02964101008	-1.4391779729947338	0.15064329359536868	578	NA
ENSG00000188493	44.036927603572806	30.601499641619554	1.4390447566066469	0.15068101739846224	578	NA
ENSG00000213402	3022.438712792723	2100.3143872867004	1.4390410936037403	0.15068205477822672	578	NA
ENSG00000110711	-548.7461152437847	381.32761995668903	-1.439041093603739	0.15068205477822716	578	NA
ENSG00000108578	36.838837384793	25.600172388174748	1.4390073951927616	0.1506915985838311	578	NA
ENSG00000129946	506.0555409740608	351.7783022446886	1.4385638276861679	0.15081726543644164	578	NA
ENSG00000188282	-18.524095623162385	12.879688301155099	-1.438240987672122	0.15090877939502476	578	NA
ENSG00000185040	2129.527853887349	1480.829123917578	1.4380645406632866	0.15095881393734004	578	NA
ENSG00000124743	1706.1709174801774	1186.5985657495225	1.437866997928203	0.15101484556827954	578	NA
ENSG00000161203	-126.0370975134641	87.66265389250994	-1.437751333287355	0.15104766041860399	578	NA
ENSG00000167895	-155.9562959145171	108.47324739448662	-1.4377397161103516	0.15105095659227066	578	NA
ENSG00000135899	299.00937427358485	208.120484612511	1.4367128484747442	0.1513425297407647	578	NA
ENSG00000125817	-457.20419553392304	318.264156855127	-1.436555721673808	0.15138718288704098	578	NA
ENSG00000141526	1418.5491161612028	987.5463458259259	1.4364380184859187	0.15142063900880431	578	NA
ENSG00000177425	286.6494399093383	199.72955886275386	1.435187868743616	0.151776331933627	578	NA
ENSG00000143641	1418.4364681352479	988.3412073866878	1.4351688035812977	0.15178176129281473	578	NA
ENSG00000099974	-277.64006113397176	193.54611530519216	-1.4344904866531498	0.1519750282647433	578	NA
ENSG00000275111	-507.22674484779037	353.625179924819	-1.43436263491086	0.15201147698725484	578	NA
ENSG00000125746	-25.231653110636586	17.5930415147775	-1.4341836850349574	0.15206250427039814	578	NA
ENSG00000125492	2482.035798198744	1731.1168696510545	1.4337771422093843	0.15217847792603276	578	NA
ENSG00000109674	98.2444151872707	68.52826024936037	1.4336335816753454	0.15221944727593095	578	NA
ENSG00000150628	-138.72708181815395	96.77390904399176	-1.4335173931549152	0.1522526113551391	578	NA
ENSG00000198369	125.3930328796825	87.48032331246633	1.4333855675384026	0.1522902454604074	578	NA
ENSG00000177558	-4326.3146775240575	3019.754332885134	-1.432671072083738	0.15249434601235556	578	NA
ENSG00000115109	156.60477507090297	109.31612274574498	1.4325862566050318	0.152518587990606	578	NA
ENSG00000154358	8732.500851363204	6098.226762614658	1.4319737837395674	0.1526937324078747	578	NA
ENSG00000064115	-814.0835731548623	568.5063357764309	-1.4319692181495869	0.15269503857239974	578	NA
ENSG00000290317	835.2164858798365	583.2663571502948	1.4319641029194827	0.1526965019929773	578	NA
ENSG00000127903	-107.38442441444333	74.99588679675577	-1.4318708532037607	0.15272318175979538	578	NA
ENSG00000169926	-156.16809721805654	109.08970901262082	-1.4315566393158967	0.15281310798165734	578	NA
ENSG00000105967	-120.13810131242982	83.93584960362611	-1.4313085752960526	0.15288413101570147	578	NA
ENSG00000105928	-27.49279107702181	19.214329238329316	-1.4308483390707374	0.15301596761183317	578	NA
ENSG00000170745	-117.81957120415512	82.35071309227311	-1.4307049299274377	0.1530570654754071	578	NA
ENSG00000142528	-241.14602990721528	168.55261824981838	-1.4306869416279455	0.15306222111518972	578	NA
ENSG00000203943	30.95163348144387	21.634986740229678	1.430628724347223	0.15307890772091304	578	NA
ENSG00000132849	-99.10710347063697	69.28051285002405	-1.4305191949889349	0.153110305479694	578	NA
ENSG00000159164	-30.165864218722085	21.09041331591974	-1.4303116665784779	0.15316980918009257	578	NA
ENSG00000068784	-151.01097309213594	105.5868217177102	-1.4302066359745982	0.15319993085935577	578	NA
ENSG00000183486	49.07261135841926	34.321049076659655	1.4298109375622652	0.1533134535949355	578	NA
ENSG00000115685	620.6407809733576	434.09392373745163	1.4297384668040944	0.15333425182818813	578	NA
ENSG00000143013	-116.74534949195201	81.69258401435282	-1.429081365224543	0.15352293024897173	578	NA
ENSG00000167941	-12819.149247362366	8971.284756525547	-1.4289089684772243	0.15357246109540323	578	NA
ENSG00000077522	312.51249692374864	218.77503165739915	1.4284650974848994	0.15370004453712025	578	NA
ENSG00000064726	111.53938657176641	78.10186719618946	1.4281270163693136	0.15379727460302028	578	NA
ENSG00000114790	1044.3480600870275	731.7294951166895	1.4272324227144684	0.1540547804169025	578	NA
ENSG00000102802	1772.9507101564252	1242.6879597689544	1.4267062750700983	0.15420638362781916	578	NA
ENSG00000102531	266.16138378665426	186.6450548660018	1.4260296581537597	0.1544015098201362	578	NA
ENSG00000132341	18.34308006983039	12.863480532117961	1.4259810961761696	0.1544155215983579	578	NA
ENSG00000179902	528.9945800275793	371.0370423831423	1.42571905120278	0.15449114718008553	578	NA
ENSG00000163661	-373.22453400892323	261.79193466275933	-1.425653294054729	0.15451012897031716	578	NA
ENSG00000283473	-2379.305482037733	1669.0529339402005	-1.4255422543255176	0.15454218629151717	578	NA
ENSG00000106460	-157.18543454336984	110.29056022673073	-1.4251939079848228	0.1546427872303665	578	NA
ENSG00000113407	71.26317912169873	50.0245432710869	1.4245643130716457	0.15482473808179356	578	NA
ENSG00000012232	198.61386790858708	139.43960020704787	1.4243720407522245	0.15488033662898587	578	NA
ENSG00000156471	-143.8927469927077	101.03652474397599	-1.424165640666366	0.15494003735888828	578	NA
ENSG00000244242	85.66069332323757	60.148944029345856	1.4241429289505876	0.1549466077381796	578	NA
ENSG00000122574	-238.94218646689228	167.79633398535694	-1.424001232874039	0.15498760445454376	578	NA
ENSG00000173705	-362892.72005576204	254849.10599642378	-1.4239513167484072	0.15500204858034985	578	NA
ENSG00000170128	1438.2668974958883	1010.0978254970162	1.4238887176974098	0.15502016418654566	578	NA
ENSG00000134864	-54.09888031372189	37.995166994810795	-1.42383583472894	0.15503546930129652	578	NA
ENSG00000135457	160.55707208859423	112.7734262459891	1.4237137012967591	0.1550708209230527	578	NA
ENSG00000108932	100.07491386429326	70.29661141866198	1.4236093581848797	0.15510102798297357	578	NA
ENSG00000113838	-157.63285764807355	110.73265746225432	-1.4235444290841317	0.15511982704995303	578	NA
ENSG00000108039	565.2083501082158	397.07819661454675	1.4234182458949691	0.15515636611056854	578	NA
ENSG00000161992	-558.9428274385535	392.82191966327736	-1.4228911358044205	0.15530907304819547	578	NA
ENSG00000125484	198.93202671199623	139.831864727416	1.422651604480769	0.15537850449492044	578	NA
ENSG00000164144	-292.94429660656704	205.93612248091722	-1.4225007884846055	0.15542223270319372	578	NA
ENSG00000284546	769.4977553166857	540.947256733667	1.4225005224410343	0.15542230984923242	578	NA
ENSG00000176720	38.037155895323906	26.74066273740618	1.422446267276526	0.1554380431106194	578	NA
ENSG00000164023	-122.65811983793095	86.23546865645885	-1.4223627673036845	0.1554622593377808	578	NA
ENSG00000102738	1392.5203868586073	979.425398402287	1.421772795692446	0.15563344165136564	578	NA
ENSG00000181778	-54.82272913982577	38.56731760738674	-1.4214815170170314	0.15571801004255892	578	NA
ENSG00000054523	-58.22057731976128	40.97699514192484	-1.4208112898008474	0.15591273323857668	578	NA
ENSG00000155158	-219.55856028085284	154.5545650391744	-1.4205892930124846	0.1559772714794795	578	NA
ENSG00000179846	1058.6558526526865	745.2401481780041	1.4205566557852993	0.15598676138959414	578	NA
ENSG00000125124	-362.02880090141326	254.86741391549737	-1.4204593491949733	0.15601505778477892	578	NA
ENSG00000049246	-231.71992221386012	163.14578528289667	-1.4203242934658415	0.15605433795982956	578	NA
ENSG00000011009	1134.83493795696	799.0059266191726	1.4203085360815508	0.15605892139361627	578	NA
ENSG00000067191	22.766870682954423	16.03386160178483	1.4199243606056882	0.15617070023312013	578	NA
ENSG00000073350	122.64591122460993	86.3817457468337	1.4198128338834306	0.15620316120170652	578	NA
ENSG00000100982	2045.3201650978071	1440.9447491323522	1.4194299721272259	0.15631463599467163	578	NA
ENSG00000100290	15.833064016488194	11.15454228853043	1.419427494821407	0.15631535748892778	578	NA
ENSG00000161405	-804.8332061366008	567.0219048632018	-1.4194040816302727	0.15632217650684857	578	NA
ENSG00000132612	-263.00259441663377	185.29685742892886	-1.419358094173341	0.15633557086688385	578	NA
ENSG00000148803	92.18172864259662	64.99782173836168	1.4182279679103618	0.15666500708987913	578	NA
ENSG00000133026	-100.7174860569571	71.02404752748451	-1.4180758428049596	0.15670939242627888	578	NA
ENSG00000119782	-1305.935499895336	920.997912527056	-1.417957068232738	0.1567440537681175	578	NA
ENSG00000127663	3995.786202265219	2819.2335095190406	1.4173306995584405	0.15692693997199358	578	NA
ENSG00000184408	-1335.0738012040579	942.5545542269518	-1.4164419398504056	0.1571867170069003	578	NA
ENSG00000064270	428.8893144756994	302.92872453860826	1.4158093298314385	0.15737182262507002	578	NA
ENSG00000206557	-8652.932061503683	6114.919188078544	-1.4150525616713252	0.15759347520296776	578	NA
ENSG00000171617	-303.15803388544225	214.2545965793532	-1.414942963770497	0.15762559538086302	578	NA
ENSG00000130313	1154.3460147519343	815.8708736298609	1.4148636163663697	0.1576488530604099	578	NA
ENSG00000168813	-298.92686635308684	211.29189637444523	-1.4147578372969758	0.15767986223308134	578	NA
ENSG00000157426	-1880.6346062242928	1329.6945711425185	-1.4143357783347104	0.1578036350955242	578	NA
ENSG00000183617	-507.7480263283828	359.0941541830478	-1.4139690674818362	0.15791123649002664	578	NA
ENSG00000185133	287.11544111109004	203.05745428534425	1.4139615909279757	0.15791343086226048	578	NA
ENSG00000116194	-327.478751977969	231.64121379193608	-1.4137326713894522	0.1579806300695581	578	NA
ENSG00000106069	303.7080690964133	214.86056555884514	1.4135123786278732	0.15804531739277344	578	NA
ENSG00000033011	-571.330668027613	404.2431444074054	-1.4133342171211023	0.15809764789720948	578	NA
ENSG00000005882	78.14756582001723	55.32601251798164	1.412492284612384	0.158345122608878	578	NA
ENSG00000179331	2524.7355732799765	1787.5512704042983	1.4123989700776225	0.15837256925180118	578	NA
ENSG00000164164	-298.896796620916	211.6250687989657	-1.4123884203192132	0.1583756724838511	578	NA
ENSG00000103148	-121.13816969078616	85.77376408689223	-1.4122986321093287	0.1584020857295181	578	NA
ENSG00000042286	-106.20185933752882	75.20602993000871	-1.4121455345584217	0.15844713057066517	578	NA
ENSG00000224712	417.65760031448974	295.97516367230276	1.411123808945372	0.15874799489449778	578	NA
ENSG00000172428	-10.235551682428337	7.254094777980318	-1.411003301679788	0.15878350885321768	578	NA
ENSG00000058085	319.91210845049375	226.77260583346543	1.4107176097161709	0.15886772747293834	578	NA
ENSG00000092054	-322.5558458536512	228.68742499014706	-1.410466036195687	0.15894191643987848	578	NA
ENSG00000100284	1026.171356311167	727.5937017053484	1.4103631654672195	0.15897226056262653	578	NA
ENSG00000137501	-66.71437149996028	47.316510773516946	-1.4099596612119658	0.15909132599682385	578	NA
ENSG00000110200	-198.72090598528246	140.95530451017078	-1.4098150238180185	0.15913402185147046	578	NA
ENSG00000163879	1657.2793713771368	1175.5308699708858	1.4098135690968137	0.15913445131821594	578	NA
ENSG00000137040	3543.300114964775	2514.0793406342586	1.4093827739226645	0.15926167052877885	578	NA
ENSG00000163531	-26113.00131646524	18537.692828008545	-1.4086435436566942	0.15948015423843354	578	NA
ENSG00000075884	15.059831266938666	10.692494147513102	1.408448866950405	0.1595377298433304	578	NA
ENSG00000103194	256.85414898384823	182.39602561468848	1.4082222905802373	0.1596047596167158	578	NA
ENSG00000103546	1198.6186114144057	851.1871606593319	1.4081728047753357	0.159619402211717	578	NA
ENSG00000175202	12.712974190093366	9.028714059216634	1.4080603402337002	0.15965268367909954	578	NA
ENSG00000268799	-3438.9720906277826	2443.129078243026	-1.4076096597814292	0.1597861056819183	578	NA
ENSG00000244274	-105.30721457023675	74.81854333890851	-1.4075015346559543	0.15981812822946803	578	NA
ENSG00000101605	-642.580578403264	456.56276784687486	-1.4074309682185409	0.15983902994674667	578	NA
ENSG00000134146	-459.2535993018428	326.32722705246806	-1.4073407341766258	0.15986576021076962	578	NA
ENSG00000253368	-142.30195820571527	101.15283823355466	-1.406801437218699	0.16002558820735208	578	NA
ENSG00000115568	229.50036751323137	163.18552696638616	1.4063769733727984	0.16015146901124797	578	NA
ENSG00000122550	25.40515904977048	18.067432819383654	1.4061299855790548	0.16022475129688923	578	NA
ENSG00000186628	-772.5817464737149	549.503599819619	-1.4059630305012085	0.16027430194366962	578	NA
ENSG00000166046	403.396167861263	287.0225765469373	1.4054510021977138	0.1604263394013977	578	NA
ENSG00000065357	-854.3851080481664	608.0011615977339	-1.4052359798178236	0.16049021894682233	578	NA
ENSG00000127586	-183.22877772623357	130.45624709177255	-1.4045228328340376	0.16070222093435013	578	NA
ENSG00000168306	136.59736983920664	97.28055365754393	1.4041590503284904	0.1608104466843847	578	NA
ENSG00000007516	-161.35865515241667	114.98752875193611	-1.4032709190621664	0.16107489877735864	578	NA
ENSG00000168591	187.42839470259074	133.5674989057214	1.4032485165787751	0.16108157365072695	578	NA
ENSG00000145741	803.6506748139942	573.0605882839654	1.402383432475321	0.16133948778635038	578	NA
ENSG00000100558	-8.810905664750171	6.284306080937186	-1.402049096793228	0.16143924957038128	578	NA
ENSG00000140470	162.72536596661914	116.08016568142241	1.4018360932841247	0.16150283163087392	578	NA
ENSG00000135917	-154.1676153148534	109.97567512005155	-1.4018337704820734	0.1615035250973629	578	NA
ENSG00000188428	23.620549490928077	16.851265481877938	1.4017077540158578	0.16154115036313435	578	NA
ENSG00000204524	36.34029198531671	25.93285394977989	1.4013225098823014	0.16165621547523007	578	NA
ENSG00000147459	-263.84813836796894	188.29087339014563	-1.401279486453206	0.1616690696073606	578	NA
ENSG00000184557	624.7896996876151	446.13373478548175	1.4004538347409168	0.16191589991370603	578	NA
ENSG00000119599	34.33355387267114	24.51691785456752	1.4004025333174077	0.16193124598738862	578	NA
ENSG00000140323	62.8749539599607	44.900902987813474	1.400304888679534	0.16196045800004424	578	NA
ENSG00000101082	100.1971243455751	71.56684466667876	1.4000494895679882	0.16203688373669553	578	NA
ENSG00000074660	-83.71436132832717	59.80196978642467	-1.3998595970551246	0.16209372493765442	578	NA
ENSG00000158406	12.71611493222228	9.086313750898801	1.3994800620839696	0.16220737770197602	578	NA
ENSG00000111684	208.0655977614111	148.68046099411902	1.3994145321465008	0.1622270069196457	578	NA
ENSG00000112130	-30.258592634690018	21.624361171483844	-1.3992826143965897	0.1622665277783861	578	NA
ENSG00000088833	-113.22277855228796	80.92198701097917	-1.3991596441758944	0.16230337463205644	578	NA
ENSG00000159082	69.85694641067131	49.93384891973119	1.3989898219735988	0.1623542706418301	578	NA
ENSG00000198771	133.59384864828414	95.51652143237952	1.3986465026666752	0.16245720091322044	578	NA
ENSG00000115935	51.62650610561486	36.91360712387366	1.3985765718415992	0.16247817286490945	578	NA
ENSG00000137843	26.712361601337925	19.099882261442968	1.3985615846052784	0.16248266773866576	578	NA
ENSG00000285655	-728.1509097171476	520.6634110783511	-1.3985060102630738	0.1624993360524568	578	NA
ENSG00000028277	6914.804318543838	4944.655134999093	1.3984401600830967	0.16251908805425344	578	NA
ENSG00000184922	-134.75681322846407	96.41782404318424	-1.3976338355044013	0.1627610953384408	578	NA
ENSG00000133055	-71.28960858852251	51.020565327459984	-1.3972720241528458	0.16286977660288357	578	NA
ENSG00000183718	-52.27487476535421	37.414390705109156	-1.397186317355043	0.16289552933600776	578	NA
ENSG00000138623	-425.6326404788918	304.7798557488497	-1.3965248439176028	0.16309438903092668	578	NA
ENSG00000143653	-125.10841879699112	89.5878352153621	-1.3964889149987867	0.1631051956455622	578	NA
ENSG00000075643	261.7386534136799	187.42767084635352	1.3964781839936744	0.16310842339670942	578	NA
ENSG00000123154	-2692.419839796012	1928.723766874793	-1.3959592794144253	0.16326456098941527	578	NA
ENSG00000106723	-506.9308171741741	363.2339753175813	-1.3956040778700733	0.1633715057119958	578	NA
ENSG00000176261	420.06140807882804	301.00157384674026	1.3955455538339112	0.16338913131410882	578	NA
ENSG00000196517	-123.41431097859729	88.46853298231163	-1.3950079968351312	0.16355109384016783	578	NA
ENSG00000163006	2815.1466925133677	2018.0418803745754	1.3949892318343953	0.16355674980712803	578	NA
ENSG00000196526	27.208704583726878	19.50766979301527	1.3947695892140313	0.16362296337532775	578	NA
ENSG00000132109	-84.44292531417321	60.54500013185246	-1.3947134384387945	0.16363989386532002	578	NA
ENSG00000126088	487.98340089049407	350.0159668369626	1.3941746866587852	0.16380240471263544	578	NA
ENSG00000123179	-87.42314204630652	62.71804324226944	-1.3939073594596274	0.16388308741347102	578	NA
ENSG00000139192	425.5473449007993	305.3467734795022	1.3936526659560926	0.1639599850330897	578	NA
ENSG00000163166	257.0017677003638	184.4654741212196	1.3932242275943614	0.164089401569346	578	NA
ENSG00000156049	199.70603452090347	143.35419505514716	1.3930951545860115	0.16412840521952063	578	NA
ENSG00000115091	-2188.5279800010685	1571.6797709092061	-1.3924770303145277	0.16431528885250246	578	NA
ENSG00000146833	-827.2361342787791	594.4061137035814	-1.3917019277014124	0.1645498603568707	578	NA
ENSG00000181381	-59.43185929790938	42.73160070602913	-1.390817528853394	0.1648178172347869	578	NA
ENSG00000128915	-76.70321912843511	55.15570062759311	-1.3906671161033584	0.16486342233778128	578	NA
ENSG00000130700	289.0363238691032	207.8412420510895	1.390659144531359	0.16486583958191303	578	NA
ENSG00000269720	-92.19797001358147	66.30841700968845	-1.3904414276713957	0.16493186887453307	578	NA
ENSG00000138434	-1896.7122083857296	1364.1312866556093	-1.3904176430377382	0.16493908350098616	578	NA
ENSG00000163104	918.5153944097468	660.7172604387398	1.3901792028254565	0.16501142307141042	578	NA
ENSG00000153815	411.354773886251	295.9211183533007	1.3900825198799562	0.16504076220617162	578	NA
ENSG00000091527	2601.9106422349487	1871.9736713102798	1.3899290797256527	0.16508733280619864	578	NA
ENSG00000156639	941.3414458655009	677.3922868822839	1.3896548043055672	0.16517060280887075	578	NA
ENSG00000076356	91.35459755637167	65.74888671032862	1.3894470633222236	0.16523369405316152	578	NA
ENSG00000165948	30.325786654517294	21.827363703619213	1.3893472004357976	0.16526402903118995	578	NA
ENSG00000173947	-72.05622261509049	51.87021354357547	-1.3891637934853889	0.1653197528256705	578	NA
ENSG00000188981	-1686.335116700742	1214.017990373992	-1.3890528229991446	0.16535347542471482	578	NA
ENSG00000181350	416.2378066677784	299.68522987476575	1.3889166537894386	0.16539486270528334	578	NA
ENSG00000181323	1825.841917095172	1314.7233565103802	1.3887651026003176	0.16544093437575397	578	NA
ENSG00000101752	-190.22786375033746	136.9874188827049	-1.3886520769708024	0.16547530055137655	578	NA
ENSG00000188316	94.8926684347085	68.3418714091869	1.3884997071056573	0.16552163812111775	578	NA
ENSG00000066739	-870.4841818182815	627.3301133226914	-1.3876014610676188	0.16579500488536603	578	NA
ENSG00000166451	52.72203634651825	37.9995963745974	1.3874367460850914	0.16584517017306571	578	NA
ENSG00000164934	-2068.3303478875023	1491.0651690624359	-1.3871495296131449	0.1659326716700433	578	NA
ENSG00000111196	116.59151089289956	84.08255951168745	1.3866313248551072	0.16609063262358553	578	NA
ENSG00000113600	-55003.985918555685	39680.06211251105	-1.3861869914062719	0.16622616614467978	578	NA
ENSG00000172936	-2736.2470731543767	1974.3889121655016	-1.385870360340138	0.16632279791381246	578	NA
ENSG00000188779	-2224.7543396444476	1605.473532008167	-1.385730935633469	0.1663653619864564	578	NA
ENSG00000204540	110.19133163614066	79.5267406243503	1.3855884293892609	0.16640887528742357	578	NA
ENSG00000108187	-272.15920171724906	196.442580605301	-1.385438945459999	0.16645452839599081	578	NA
ENSG00000074695	-530.5298684809451	382.99108412885516	-1.3852277258299082	0.16651905197802283	578	NA
ENSG00000281106	178.70308403257985	129.06591307180668	1.3845877643398936	0.16671466314577366	578	NA
ENSG00000181392	-431.1095137786168	311.5630869661553	-1.3836989419271215	0.16698662857468052	578	NA
ENSG00000185252	487.3142045104354	352.2236359414061	1.3835363524312212	0.16703641450552126	578	NA
ENSG00000112343	718.6417679505028	519.5290447490278	1.3832561917643347	0.1671222277086382	578	NA
ENSG00000187531	306.5479421448217	221.6726599631504	1.3828856575988238	0.16723577331856776	578	NA
ENSG00000197714	2654.777620501576	1920.8744023184756	1.3820672592113712	0.16748676729241369	578	NA
ENSG00000120948	130.6185801907322	94.51512807570812	1.3819859619309263	0.16751171577616766	578	NA
ENSG00000108947	-35.31290152947451	25.55284894571211	-1.3819555543296937	0.1675210479704023	578	NA
ENSG00000125386	-10554.769326161566	7638.8453287405655	-1.3817231364078104	0.16759239074021887	578	NA
ENSG00000180938	139.7058700188631	101.11185227518614	1.3816962786779876	0.16760063643633402	578	NA
ENSG00000158747	7.22224362670036	5.227446665335666	1.381600633937143	0.16763000318158902	578	NA
ENSG00000244486	166.99520907371772	120.90199618980228	1.381244432156061	0.1677394054051821	578	NA
ENSG00000168070	-631.7042652096993	457.4445791280218	-1.3809416354082724	0.16783244731475405	578	NA
ENSG00000111875	3170.5487817523913	2296.5838586153936	1.3805499720197065	0.1679528533629734	578	NA
ENSG00000163389	-365.42349878859875	264.7113721265965	-1.3804601436383979	0.16798047777364777	578	NA
ENSG00000206559	475.894082593687	344.73869067969866	1.3804487150989577	0.16798399257257457	578	NA
ENSG00000168447	-359.12125825447475	260.22060048718646	-1.3800646742883766	0.16810213489020073	578	NA
ENSG00000231925	-263.96238423951326	191.26979044910217	-1.3800526660259762	0.16810582999520765	578	NA
